customer_id,loans_credit_limit,days_since_opened,days_since_confirmed,loans_credit_cost_rate,record_number,utilization
36732,16,7,10,1,15,3
36733,3,16,7,2,2,16
36734,6,16,6,8,1,16
36735,8,7,6,2,15,16
36736,14,0,3,2,4,9
36737,16,14,4,4,3,16
36738,14,15,4,2,1,9
36739,17,17,13,2,17,16
36740,10,14,3,4,3,16
36741,10,15,7,4,2,16
36742,3,13,14,2,6,16
36743,4,5,11,4,5,16
36744,10,17,13,0,10,16
36745,14,13,1,2,8,9
36746,7,9,0,4,15,7
36747,15,6,0,4,10,16
36748,14,5,17,7,20,16
36749,13,17,0,9,13,16
36750,4,5,8,6,11,16
36751,1,7,5,4,11,16
36752,11,7,16,11,19,11
36753,3,14,4,2,5,16
36754,16,18,10,1,7,6
36755,10,11,3,7,17,16
36756,10,10,17,4,7,16
36757,5,14,12,2,2,16
36758,13,10,3,10,4,16
36759,14,9,1,0,16,9
36760,2,7,10,11,12,18
36761,8,2,9,2,16,5
36762,0,7,5,3,18,16
36763,18,15,12,2,6,16
36764,18,9,13,6,6,16
36765,15,4,12,1,8,16
36766,19,6,14,4,9,16
36767,1,8,6,3,5,16
36768,6,19,5,4,14,16
36769,0,8,4,4,1,16
36770,17,6,5,4,5,16
36771,16,15,7,4,4,16
36772,2,13,3,4,7,16
36773,17,19,6,9,23,17
36774,4,19,2,8,12,9
36775,13,5,11,5,4,16
36776,16,6,8,4,8,16
36777,14,18,2,4,12,12
36778,2,13,11,2,13,13
36779,2,7,9,2,12,11
36780,10,17,3,2,13,16
36781,2,15,13,4,9,16
36782,0,0,17,13,1,16
36783,13,4,3,7,9,16
36784,6,13,14,4,10,16
36785,13,5,13,7,9,16
36786,19,11,1,13,13,16
36787,3,13,6,1,10,16
36788,17,13,8,1,16,16
36789,2,0,10,2,16,1
36790,0,8,7,4,2,16
36791,13,16,17,2,1,16
36792,12,11,0,1,15,16
36793,3,16,4,2,1,16
36794,1,2,13,4,19,16
36795,18,0,4,4,4,16
36796,18,5,11,13,7,16
36797,12,18,9,5,11,16
36798,0,12,9,13,18,6
36799,3,11,16,1,6,5
36800,11,13,14,2,8,16
36801,2,6,12,4,2,16
36802,11,11,9,5,8,16
36803,3,12,9,9,25,0
36804,18,2,3,4,8,16
36805,19,8,13,2,5,16
36806,14,1,13,2,14,9
36807,15,11,10,11,11,15
36808,10,8,12,2,1,16
36809,0,0,8,4,4,16
36810,14,10,11,2,6,16
36811,16,4,13,4,11,16
36812,8,3,9,1,18,16
36813,7,10,9,3,8,16
36814,7,17,17,3,10,16
36815,2,1,0,11,22,16
36816,15,2,9,11,10,11
36817,15,1,5,8,10,16
36818,1,17,17,4,19,16
36819,4,13,12,4,2,9
36820,6,3,12,10,9,16
36821,17,6,9,13,13,16
36822,0,12,0,4,11,16
36823,6,6,17,4,8,16
36824,10,16,9,5,1,16
36825,2,6,16,11,10,10
36826,11,1,13,3,22,16
36827,10,5,17,5,9,16
36828,10,4,3,2,4,16
36829,18,5,2,13,11,16
36830,11,10,16,9,13,16
36831,15,11,3,2,8,16
36832,18,2,17,6,21,16
36833,6,13,12,4,3,16
36834,15,17,16,11,6,5
36835,4,5,3,4,6,9
36836,1,10,6,10,12,16
36837,2,2,2,2,10,19
36838,6,19,9,4,16,0
36839,15,8,9,8,2,16
36840,4,3,11,6,8,16
36841,8,11,6,7,10,16
36842,0,6,14,4,12,16
36843,3,0,4,2,8,16
36844,12,10,12,2,2,16
36845,17,11,5,7,13,16
36846,17,19,6,0,15,15
36847,14,8,17,2,1,9
36848,0,10,4,2,3,16
36849,18,17,11,2,11,16
36850,4,8,7,2,4,16
36851,12,0,0,4,9,16
36852,1,11,9,9,11,13
36853,12,3,6,5,6,16
36854,8,6,14,2,11,16
36855,3,15,17,2,1,16
36856,3,0,4,2,6,16
36857,12,6,14,10,14,16
36858,2,2,2,11,13,15
36859,19,6,8,4,8,16
36860,7,12,6,11,13,18
36861,3,18,14,4,5,16
36862,10,16,14,4,1,16
36863,6,15,6,2,4,10
36864,14,6,12,7,8,16
36865,14,16,0,10,2,9
36866,6,6,5,9,5,16
36867,1,13,17,2,8,16
36868,16,6,11,2,7,16
36869,5,16,17,4,1,16
36870,10,3,5,5,15,16
36871,1,15,7,4,3,16
36872,7,0,12,4,6,16
36873,8,8,7,2,4,16
36874,8,1,17,8,15,16
36875,6,17,12,2,15,16
36876,6,10,3,4,7,16
36877,2,5,9,11,10,16
36878,7,7,9,2,13,16
36879,13,9,13,6,16,16
36880,19,0,4,4,6,16
36881,16,8,4,2,6,16
36882,4,13,11,4,7,9
36883,0,11,13,11,16,16
36884,1,18,9,9,4,16
36885,18,4,8,4,1,16
36886,11,4,17,5,10,16
36887,17,8,3,4,2,16
36888,5,13,3,4,10,16
36889,13,6,17,4,7,16
36890,0,16,7,2,3,16
36891,4,18,14,4,2,9
36892,19,17,1,2,12,16
36893,17,10,4,2,8,16
36894,9,8,7,2,4,16
36895,3,15,7,2,1,16
36896,3,0,1,4,4,16
36897,5,17,0,9,15,16
36898,17,3,9,2,6,16
36899,2,1,9,11,17,0
36900,0,18,9,11,8,16
36901,12,10,4,2,4,16
36902,17,13,14,4,6,16
36903,14,1,0,8,17,15
36904,14,13,11,2,9,9
36905,1,18,17,7,10,16
36906,6,16,6,13,3,16
36907,19,2,17,6,17,16
36908,11,7,9,11,22,10
36909,11,0,14,2,8,16
36910,3,10,3,2,1,16
36911,2,10,12,4,3,16
36912,18,10,13,2,2,16
36913,2,6,11,4,9,16
36914,5,8,13,4,6,16
36915,12,16,0,3,1,16
36916,17,18,12,2,9,16
36917,15,0,8,2,5,16
36918,5,3,9,7,9,16
36919,5,15,12,2,5,16
36920,1,19,5,4,14,16
36921,0,13,2,3,14,16
36922,16,5,9,13,9,19
36923,0,4,0,8,14,16
36924,16,10,4,4,3,16
36925,15,19,6,8,14,3
36926,8,5,17,8,19,16
36927,6,8,7,4,1,16
36928,18,5,1,0,5,16
36929,7,13,9,0,4,16
36930,9,2,0,4,15,1
36931,12,8,4,4,2,16
36932,16,15,14,2,8,16
36933,2,4,11,3,8,16
36934,2,11,2,2,8,18
36935,8,6,17,0,7,16
36936,3,1,6,2,19,3
36937,15,18,9,13,10,16
36938,19,19,16,8,22,16
36939,6,8,4,4,13,16
36940,7,9,16,0,16,16
36941,4,7,5,8,16,9
36942,17,13,9,3,5,16
36943,16,0,9,8,4,16
36944,16,6,10,4,3,4
36945,4,5,5,8,3,9
36946,2,11,9,7,11,8
36947,7,17,9,3,8,16
36948,10,19,5,4,13,12
36949,3,6,12,9,6,16
36950,15,18,11,4,14,16
36951,16,3,13,1,6,16
36952,18,1,3,6,10,16
36953,10,5,11,5,10,16
36954,18,4,8,4,8,16
36955,10,18,14,2,6,16
36956,3,18,8,2,10,16
36957,2,16,7,4,1,16
36958,5,9,5,4,13,16
36959,1,8,7,4,4,16
36960,14,6,17,4,9,16
36961,0,5,17,4,5,16
36962,8,9,1,3,20,16
36963,4,6,17,4,5,16
36964,5,5,13,10,14,16
36965,2,9,16,8,13,11
36966,3,11,9,5,11,16
36967,0,13,6,13,10,16
36968,12,10,4,4,8,16
36969,10,6,0,4,6,16
36970,14,10,17,2,7,9
36971,7,9,13,1,11,16
36972,12,13,9,0,4,16
36973,12,3,3,4,10,16
36974,6,11,17,2,12,16
36975,7,12,9,9,26,18
36976,14,3,10,11,11,1
36977,3,15,9,3,3,16
36978,1,15,7,2,2,16
36979,1,0,8,9,8,16
36980,18,4,8,2,4,9
36981,7,8,9,3,4,16
36982,19,13,14,2,8,16
36983,2,8,8,4,3,16
36984,10,2,3,4,11,1
36985,7,11,17,7,12,16
36986,5,16,0,4,3,16
36987,8,15,9,7,8,16
36988,15,9,0,2,13,1
36989,6,14,9,9,3,16
36990,4,0,11,4,11,9
36991,14,4,8,13,14,9
36992,7,11,2,7,11,16
36993,19,7,1,6,10,16
36994,4,5,2,4,11,9
36995,3,0,9,9,6,16
36996,10,15,7,4,1,16
36997,13,8,1,2,7,16
36998,11,9,10,7,22,7
36999,6,4,5,9,1,16
37000,14,18,8,2,11,9
37001,15,18,14,2,12,16
37002,14,9,13,2,13,9
37003,8,19,0,3,26,3
37004,15,2,16,2,11,16
37005,10,16,13,0,4,16
37006,2,18,10,11,6,1
37007,15,11,13,13,8,16
37008,0,3,9,9,8,16
37009,16,12,0,1,14,6
37010,6,13,14,2,5,16
37011,1,0,6,1,6,16
37012,0,11,5,4,11,16
37013,16,15,9,4,4,11
37014,16,18,12,1,11,16
37015,18,11,12,6,20,16
37016,0,3,9,5,15,3
37017,19,14,14,2,5,16
37018,15,18,6,1,6,16
37019,12,10,9,9,10,16
37020,14,3,1,2,6,9
37021,12,10,17,4,4,16
37022,4,18,14,4,3,16
37023,0,16,7,4,3,16
37024,6,16,4,2,4,16
37025,14,17,3,1,9,9
37026,5,16,13,2,1,16
37027,15,15,17,1,10,16
37028,1,6,8,6,18,16
37029,1,4,11,4,7,16
37030,5,5,8,2,7,16
37031,14,0,13,0,2,16
37032,14,13,12,3,17,16
37033,12,2,9,5,10,16
37034,11,0,1,2,6,16
37035,9,2,2,8,11,0
37036,19,4,12,4,10,16
37037,3,0,4,4,9,16
37038,10,3,9,1,14,16
37039,13,18,5,4,5,16
37040,6,9,10,2,17,0
37041,9,5,1,3,14,16
37042,4,9,1,4,25,9
37043,15,14,4,2,7,16
37044,7,2,17,13,11,16
37045,14,6,17,1,5,9
37046,14,10,4,2,8,9
37047,13,10,14,2,1,16
37048,16,6,11,4,9,16
37049,4,11,3,7,15,9
37050,19,9,5,6,20,16
37051,4,10,4,4,3,9
37052,14,14,3,9,2,9
37053,12,1,0,2,20,16
37054,3,17,9,7,14,16
37055,13,1,0,7,9,16
37056,5,11,17,7,7,16
37057,13,9,2,2,9,12
37058,7,10,4,2,7,16
37059,0,1,3,11,12,16
37060,15,17,9,11,22,0
37061,7,18,9,5,10,16
37062,5,11,17,0,12,16
37063,0,13,11,2,17,16
37064,8,9,16,0,10,12
37065,19,17,1,2,9,16
37066,18,14,7,4,5,16
37067,3,18,8,2,13,16
37068,3,2,9,7,14,16
37069,16,0,8,4,10,16
37070,17,13,9,7,8,16
37071,12,11,3,13,15,16
37072,14,0,11,3,6,16
37073,18,14,6,4,7,16
37074,3,19,10,13,14,1
37075,8,15,9,3,4,16
37076,15,7,9,13,13,3
37077,8,17,1,7,20,16
37078,19,3,17,10,17,5
37079,18,2,3,10,15,16
37080,14,1,2,1,16,16
37081,11,13,3,4,12,16
37082,8,10,14,4,2,16
37083,0,5,9,0,12,0
37084,6,5,8,4,12,18
37085,6,10,9,5,1,16
37086,19,15,5,2,3,16
37087,2,3,10,13,16,11
37088,9,13,3,2,18,16
37089,4,2,17,6,8,16
37090,1,8,7,0,2,16
37091,5,16,7,4,2,16
37092,2,6,6,2,8,9
37093,16,4,17,2,18,16
37094,11,16,12,4,2,16
37095,17,8,4,4,2,16
37096,17,7,0,1,23,16
37097,11,11,10,0,15,3
37098,4,14,8,4,5,9
37099,5,6,14,4,3,16
37100,15,19,9,11,14,16
37101,0,7,10,11,20,18
37102,16,11,9,5,15,8
37103,14,10,8,4,6,16
37104,19,2,5,13,10,16
37105,4,11,3,4,18,9
37106,16,1,5,1,9,16
37107,8,16,4,2,1,16
37108,17,9,1,0,7,16
37109,0,17,9,5,9,16
37110,13,8,6,4,3,16
37111,16,17,5,2,7,16
37112,7,5,9,11,18,16
37113,14,7,10,3,19,9
37114,6,18,9,9,11,16
37115,17,18,9,7,6,16
37116,14,18,16,8,2,9
37117,13,17,2,4,6,16
37118,5,7,2,9,17,16
37119,18,17,3,6,13,16
37120,15,10,13,1,1,16
37121,5,4,13,4,4,16
37122,13,16,1,4,2,16
37123,3,8,7,4,5,16
37124,19,6,14,4,15,16
37125,14,2,5,1,11,9
37126,4,10,8,4,12,9
37127,16,16,7,4,2,16
37128,19,15,9,11,3,16
37129,15,1,9,13,12,18
37130,16,3,9,13,11,16
37131,17,15,6,3,7,16
37132,13,11,3,4,9,16
37133,3,18,16,5,5,16
37134,5,12,6,6,20,9
37135,10,19,9,2,17,16
37136,5,2,3,6,6,16
37137,10,6,9,5,7,16
37138,13,0,14,2,11,16
37139,14,13,1,2,8,9
37140,13,5,11,2,8,16
37141,19,4,8,10,13,16
37142,16,5,12,4,15,16
37143,5,13,17,4,6,16
37144,18,17,11,6,5,16
37145,11,7,2,4,16,18
37146,1,6,14,4,6,16
37147,17,7,9,3,22,4
37148,17,0,16,4,1,8
37149,14,2,13,4,19,9
37150,4,19,5,2,16,9
37151,0,1,0,3,8,16
37152,8,14,7,4,2,16
37153,19,18,17,4,7,16
37154,18,5,6,8,11,7
37155,18,19,5,6,22,16
37156,12,1,1,4,20,16
37157,7,6,14,4,11,16
37158,9,11,5,3,12,16
37159,17,12,10,2,23,18
37160,0,6,1,1,12,16
37161,7,6,17,5,10,16
37162,5,14,3,4,4,16
37163,10,1,1,13,9,16
37164,7,6,17,7,7,16
37165,9,13,4,4,4,16
37166,14,14,13,2,4,9
37167,6,4,11,4,8,16
37168,18,16,3,4,1,16
37169,6,8,6,10,3,16
37170,18,14,4,2,3,16
37171,1,0,11,13,9,16
37172,17,10,9,3,4,16
37173,8,12,9,5,11,16
37174,6,11,17,3,11,16
37175,1,0,14,4,4,16
37176,11,15,4,4,5,16
37177,7,15,4,2,2,16
37178,7,7,5,13,18,16
37179,7,1,9,1,17,12
37180,5,15,6,4,3,16
37181,9,18,8,4,6,16
37182,8,1,2,11,6,19
37183,15,13,17,0,6,16
37184,19,8,7,4,5,16
37185,19,4,17,7,11,16
37186,19,15,6,7,2,16
37187,7,9,10,7,18,18
37188,0,19,9,11,13,3
37189,0,9,9,11,14,16
37190,5,8,13,4,1,16
37191,8,14,14,4,4,16
37192,18,18,8,2,8,16
37193,7,10,14,4,3,16
37194,3,6,3,9,10,16
37195,11,16,4,4,2,16
37196,0,17,2,7,16,15
37197,18,8,9,3,4,16
37198,5,4,8,6,2,16
37199,19,3,12,0,7,16
37200,2,11,16,13,12,15
37201,12,11,13,0,11,16
37202,5,3,17,9,14,16
37203,19,18,1,9,16,16
37204,11,9,9,3,6,13
37205,0,19,2,0,19,16
37206,11,6,9,7,6,3
37207,0,10,13,0,4,16
37208,10,15,7,4,3,16
37209,5,3,17,2,15,16
37210,8,7,9,5,17,16
37211,2,9,9,11,10,18
37212,9,0,11,2,5,16
37213,12,8,17,2,3,16
37214,12,18,6,9,9,16
37215,2,19,9,2,17,3
37216,19,0,13,10,4,16
37217,14,0,17,9,6,16
37218,13,17,9,5,16,16
37219,0,1,5,3,16,16
37220,6,14,6,4,3,16
37221,14,3,13,13,18,16
37222,11,19,2,4,20,3
37223,15,19,10,13,16,3
37224,19,10,4,4,2,16
37225,3,19,9,4,24,18
37226,16,13,6,5,5,16
37227,9,2,1,2,12,16
37228,6,1,13,0,17,16
37229,14,1,1,4,16,16
37230,5,8,17,2,2,16
37231,15,2,2,11,9,15
37232,8,6,0,1,7,16
37233,18,11,12,6,11,16
37234,2,1,6,4,10,16
37235,12,7,6,9,19,15
37236,19,0,6,4,5,16
37237,14,18,11,2,9,9
37238,4,13,8,4,2,9
37239,7,14,4,4,14,16
37240,1,16,7,4,1,16
37241,8,0,16,10,9,16
37242,17,19,9,1,19,4
37243,19,8,17,2,7,16
37244,14,11,9,5,7,8
37245,10,10,4,4,3,16
37246,3,16,13,4,2,16
37247,12,4,3,9,19,16
37248,5,14,9,4,3,16
37249,1,8,5,10,2,16
37250,8,10,9,2,5,2
37251,1,18,2,3,5,6
37252,19,5,12,4,12,16
37253,3,17,17,4,7,16
37254,13,8,7,4,2,16
37255,10,5,9,13,13,16
37256,8,13,11,2,13,16
37257,1,5,9,5,6,16
37258,3,14,1,2,1,16
37259,19,13,6,10,5,16
37260,6,6,17,2,8,16
37261,4,10,13,4,6,9
37262,4,6,14,4,12,9
37263,8,11,9,0,9,16
37264,3,15,9,2,4,16
37265,0,11,9,5,14,13
37266,17,6,8,4,9,16
37267,11,0,1,0,5,16
37268,12,8,9,3,3,16
37269,11,15,14,2,8,16
37270,14,2,17,1,13,16
37271,1,3,5,2,7,16
37272,14,0,17,2,7,16
37273,6,17,12,4,10,16
37274,13,14,13,2,6,16
37275,8,12,10,13,11,11
37276,16,6,9,3,5,16
37277,10,5,12,4,12,16
37278,13,13,4,2,17,16
37279,7,6,14,2,10,16
37280,13,4,8,4,7,16
37281,15,6,12,1,5,16
37282,11,4,6,5,8,16
37283,14,4,11,5,13,9
37284,14,13,14,8,5,9
37285,2,19,10,2,17,3
37286,15,3,2,2,11,1
37287,1,1,16,2,17,0
37288,5,19,1,6,25,16
37289,12,18,12,4,6,16
37290,1,8,4,4,1,16
37291,3,1,3,6,18,16
37292,5,14,17,2,4,16
37293,4,11,12,6,11,16
37294,3,4,9,9,6,16
37295,19,10,6,1,6,16
37296,12,11,3,4,8,16
37297,15,0,13,2,8,16
37298,6,0,9,3,4,16
37299,7,6,14,4,3,16
37300,15,5,13,13,6,16
37301,4,14,3,4,5,9
37302,15,1,3,0,9,16
37303,1,14,3,9,7,16
37304,19,3,9,9,7,16
37305,11,13,6,5,6,16
37306,8,5,12,2,12,16
37307,7,17,16,8,13,5
37308,10,19,9,5,15,12
37309,8,0,8,2,3,16
37310,9,15,9,1,5,16
37311,5,11,17,6,14,16
37312,1,4,2,2,6,3
37313,16,0,9,7,8,16
37314,19,12,16,4,35,6
37315,18,17,11,6,8,16
37316,11,19,6,9,21,15
37317,1,3,3,4,17,16
37318,13,5,11,10,14,16
37319,13,15,6,4,3,16
37320,6,15,17,4,3,16
37321,6,6,14,4,20,16
37322,19,7,5,5,19,16
37323,12,13,5,4,4,16
37324,7,18,8,4,7,16
37325,5,0,9,1,9,16
37326,18,9,0,4,20,16
37327,18,2,17,6,15,16
37328,16,17,12,4,9,16
37329,19,15,6,5,3,16
37330,14,14,7,2,4,16
37331,17,5,6,9,10,16
37332,8,3,16,1,8,16
37333,4,1,3,7,15,9
37334,3,0,14,4,5,16
37335,7,13,1,4,5,16
37336,13,5,11,10,15,16
37337,17,5,11,1,10,16
37338,3,14,10,2,2,16
37339,17,15,7,4,6,16
37340,19,12,6,6,14,16
37341,15,14,7,4,8,16
37342,0,17,10,0,16,19
37343,14,13,8,2,9,9
37344,14,11,9,9,4,0
37345,10,18,8,4,7,16
37346,2,7,16,11,13,3
37347,5,18,8,5,5,16
37348,18,3,12,4,12,16
37349,19,0,12,4,5,16
37350,1,13,13,0,5,16
37351,14,11,2,2,9,9
37352,14,17,1,1,17,16
37353,0,16,7,2,3,16
37354,1,4,12,2,9,16
37355,19,16,9,0,1,16
37356,19,16,7,2,1,16
37357,3,13,14,2,4,16
37358,14,17,10,5,9,9
37359,7,2,9,5,10,16
37360,12,9,1,4,16,16
37361,16,11,17,7,7,16
37362,8,0,6,3,12,16
37363,11,12,9,5,21,16
37364,19,16,17,2,1,16
37365,17,16,7,4,1,16
37366,19,6,9,9,9,16
37367,16,0,4,4,7,16
37368,16,18,17,4,3,16
37369,1,7,16,4,12,16
37370,10,10,9,7,7,16
37371,19,17,0,13,9,16
37372,17,19,10,2,14,3
37373,15,7,9,1,20,16
37374,12,6,9,11,7,16
37375,10,4,0,7,23,16
37376,17,13,10,2,2,18
37377,0,4,17,2,7,16
37378,19,5,9,9,14,16
37379,10,7,16,0,20,0
37380,11,0,14,2,6,16
37381,5,11,12,6,4,16
37382,8,10,0,4,4,3
37383,4,13,14,4,6,9
37384,19,12,16,6,20,16
37385,10,18,0,4,9,16
37386,13,19,5,6,15,16
37387,1,2,5,4,25,16
37388,1,7,16,8,17,16
37389,10,4,9,5,12,16
37390,13,16,3,2,1,16
37391,4,6,14,4,9,9
37392,11,7,16,3,19,16
37393,18,16,3,2,1,16
37394,14,1,6,3,16,4
37395,10,5,11,9,5,16
37396,16,3,12,5,11,16
37397,4,11,12,6,2,16
37398,1,9,1,4,18,16
37399,5,8,1,4,3,16
37400,9,14,14,4,8,16
37401,1,2,9,2,18,16
37402,6,2,3,0,11,16
37403,2,7,9,11,27,7
37404,14,11,9,5,7,5
37405,8,13,8,4,8,16
37406,14,6,2,8,7,8
37407,9,6,12,5,10,16
37408,9,15,8,2,4,16
37409,14,10,6,13,6,16
37410,3,16,5,4,2,16
37411,17,2,5,4,21,16
37412,5,8,17,2,5,16
37413,14,19,6,3,18,3
37414,14,4,11,8,5,16
37415,15,9,5,13,15,16
37416,4,19,5,6,4,16
37417,19,13,3,13,14,16
37418,12,5,9,9,6,16
37419,3,1,1,2,11,16
37420,7,19,2,4,19,16
37421,14,17,11,4,9,16
37422,7,11,9,5,7,13
37423,14,3,0,9,21,16
37424,9,1,16,3,11,16
37425,10,14,4,2,6,16
37426,2,8,7,2,4,16
37427,16,18,17,4,10,16
37428,6,16,3,4,3,16
37429,14,17,9,3,17,16
37430,13,14,17,2,9,16
37431,2,17,10,11,8,8
37432,0,7,0,11,18,18
37433,3,8,7,2,2,16
37434,3,19,16,2,13,12
37435,12,17,13,2,12,16
37436,18,19,1,6,16,6
37437,13,14,4,4,4,16
37438,0,1,6,3,17,11
37439,6,10,3,4,1,16
37440,2,12,9,11,11,6
37441,14,14,4,2,4,16
37442,5,16,3,4,1,16
37443,11,19,0,1,15,3
37444,1,6,8,4,7,16
37445,6,0,4,2,5,16
37446,1,5,11,1,6,16
37447,5,13,9,9,8,16
37448,15,13,6,8,10,16
37449,15,6,3,4,7,16
37450,17,0,4,4,8,16
37451,12,2,9,1,5,16
37452,0,5,16,1,7,8
37453,6,8,7,2,1,16
37454,10,17,1,4,9,16
37455,10,18,3,4,12,16
37456,11,14,7,4,5,16
37457,14,4,13,2,14,9
37458,0,7,2,13,17,10
37459,12,17,9,0,11,6
37460,4,17,11,6,10,16
37461,16,14,9,3,2,16
37462,7,4,17,4,8,16
37463,0,16,7,2,1,16
37464,1,0,4,2,9,16
37465,0,11,5,8,19,16
37466,5,14,1,2,3,16
37467,18,8,7,4,3,16
37468,18,16,3,4,4,16
37469,10,17,5,13,3,16
37470,14,10,12,7,3,9
37471,12,12,16,8,15,18
37472,2,1,5,4,20,16
37473,12,0,4,2,10,16
37474,1,6,8,5,15,16
37475,16,11,13,1,9,16
37476,1,17,11,4,5,16
37477,8,3,9,5,9,16
37478,19,7,10,4,20,13
37479,5,8,5,2,1,16
37480,0,10,4,4,6,16
37481,3,15,6,0,9,16
37482,6,7,9,3,12,2
37483,18,5,3,9,10,16
37484,15,7,9,11,12,18
37485,4,6,1,4,9,9
37486,14,13,3,4,2,9
37487,7,16,7,4,1,16
37488,11,15,14,4,6,16
37489,3,18,17,4,5,16
37490,13,16,3,4,1,16
37491,13,3,17,2,22,16
37492,13,1,5,8,5,16
37493,9,3,17,2,7,16
37494,5,16,17,2,1,16
37495,12,6,14,2,7,16
37496,3,7,6,7,22,13
37497,6,8,3,4,2,16
37498,3,8,6,11,1,16
37499,15,4,3,11,8,16
37500,5,18,17,2,5,16
37501,14,15,17,0,2,9
37502,7,2,9,5,17,10
37503,1,8,1,4,4,16
37504,14,0,13,10,4,9
37505,13,6,6,9,9,16
37506,15,0,12,4,7,16
37507,7,11,3,11,20,16
37508,0,12,10,11,25,3
37509,16,0,11,2,4,16
37510,16,5,5,4,5,16
37511,17,17,11,2,22,16
37512,18,10,4,4,3,16
37513,11,2,9,9,9,6
37514,6,9,2,4,14,16
37515,17,14,9,11,1,16
37516,14,1,10,2,16,9
37517,17,13,9,9,14,16
37518,19,12,2,0,13,16
37519,6,7,5,5,10,16
37520,16,0,6,2,6,16
37521,5,13,4,2,5,16
37522,18,11,17,4,9,5
37523,0,13,9,8,9,16
37524,15,12,9,2,12,13
37525,7,13,14,4,15,16
37526,2,1,1,4,11,18
37527,15,18,12,4,4,16
37528,13,1,9,9,17,17
37529,7,13,5,0,4,16
37530,3,15,7,2,3,16
37531,8,0,14,2,2,16
37532,9,9,0,2,13,16
37533,18,1,13,6,7,16
37534,19,14,6,4,4,16
37535,6,16,7,2,1,16
37536,2,5,11,4,14,16
37537,15,3,17,8,14,16
37538,7,18,0,1,10,16
37539,18,5,12,4,4,16
37540,6,3,12,10,12,16
37541,2,1,6,11,14,11
37542,5,0,9,4,3,16
37543,4,8,9,4,3,9
37544,2,13,2,11,8,10
37545,9,0,8,2,9,16
37546,3,4,8,4,11,16
37547,7,0,4,4,10,16
37548,2,2,6,2,14,16
37549,5,9,1,4,10,16
37550,17,9,9,2,9,4
37551,16,16,7,4,5,16
37552,13,15,9,5,9,16
37553,4,9,1,4,19,9
37554,16,7,9,2,19,3
37555,8,0,14,4,7,16
37556,19,5,6,9,9,16
37557,10,2,0,4,12,13
37558,6,16,7,2,6,16
37559,3,16,7,8,1,16
37560,11,0,9,7,4,16
37561,11,5,9,1,9,16
37562,14,2,17,7,9,16
37563,0,13,8,4,3,16
37564,15,3,17,13,16,16
37565,6,11,1,2,5,16
37566,18,7,5,5,18,16
37567,19,5,6,10,11,16
37568,6,8,7,2,2,16
37569,14,0,4,2,4,9
37570,5,13,14,2,5,16
37571,19,13,9,9,1,16
37572,3,15,5,4,1,16
37573,4,0,5,4,1,9
37574,3,11,17,7,14,16
37575,6,10,9,1,1,16
37576,11,8,4,4,1,16
37577,5,10,12,4,7,16
37578,0,3,12,1,13,16
37579,15,17,9,9,8,16
37580,18,16,6,8,2,16
37581,5,16,3,4,1,16
37582,6,2,3,4,27,16
37583,8,18,12,2,13,16
37584,13,7,10,13,19,19
37585,11,5,3,4,16,16
37586,7,0,11,5,4,16
37587,5,6,8,6,9,16
37588,0,0,4,2,5,16
37589,15,18,10,3,13,16
37590,15,14,14,2,2,16
37591,17,15,7,4,6,16
37592,6,5,11,4,13,16
37593,16,14,4,4,4,16
37594,16,7,9,2,23,11
37595,8,16,14,4,1,16
37596,8,14,12,4,4,16
37597,15,6,13,5,14,16
37598,18,11,17,4,7,16
37599,6,6,17,7,11,16
37600,6,9,10,4,12,16
37601,6,17,12,8,14,16
37602,7,8,7,2,6,16
37603,6,2,1,4,15,16
37604,8,18,9,5,12,16
37605,2,9,0,2,10,3
37606,11,4,2,9,13,16
37607,13,10,12,7,6,16
37608,14,14,3,2,6,9
37609,0,6,6,2,5,7
37610,15,8,13,2,5,16
37611,10,10,11,2,2,16
37612,14,1,10,4,22,11
37613,17,18,8,9,13,16
37614,4,6,8,4,14,9
37615,9,17,1,3,5,16
37616,14,15,4,2,5,9
37617,15,19,2,2,13,3
37618,12,5,9,5,12,16
37619,3,13,6,9,3,16
37620,4,14,8,4,13,9
37621,2,3,0,4,19,11
37622,1,3,12,4,4,16
37623,16,2,9,7,7,16
37624,19,6,1,5,6,16
37625,17,17,9,13,3,16
37626,4,13,17,4,14,9
37627,11,13,4,4,10,16
37628,8,4,8,5,6,16
37629,7,10,8,4,4,16
37630,9,4,1,13,8,16
37631,16,14,9,3,5,16
37632,15,1,5,13,10,16
37633,18,16,2,1,1,4
37634,1,16,13,13,5,16
37635,16,1,10,3,13,2
37636,1,16,0,7,1,16
37637,12,9,2,4,12,12
37638,4,5,1,6,7,16
37639,12,0,5,10,2,16
37640,12,16,17,2,2,16
37641,1,18,1,2,4,16
37642,0,1,9,3,17,16
37643,19,16,5,2,1,16
37644,15,5,6,2,9,19
37645,17,14,9,9,6,16
37646,12,13,9,11,5,16
37647,7,19,1,7,10,16
37648,18,14,9,4,2,16
37649,1,4,9,0,8,16
37650,2,6,16,4,8,15
37651,14,17,2,7,15,9
37652,1,18,9,5,5,16
37653,1,7,16,0,16,18
37654,5,15,7,2,1,16
37655,15,11,5,13,10,16
37656,19,13,13,2,8,16
37657,2,17,9,7,18,1
37658,7,13,4,2,10,16
37659,14,14,9,0,1,16
37660,19,9,1,8,9,16
37661,8,0,9,7,10,16
